scenario_id,episode_index,spawn_x_m,spawn_y_m,actuator_gain,wind_x_mps,wind_y_mps,goal_reached,collision,out_of_bounds,time_out,episode_steps,duration_s,final_distance_to_goal_m,path_length_m,trajectory_efficiency,command_variation_mps,command_variation_rate_mps2,min_clearance_m,mean_residual_mps
576,0,-8.27417278289795,-0.2984820306301117,0.8176950216293335,0.15075625479221344,-0.03707579895853996,True,False,False,False,368,14.719999313354492,0.29711228609085083,19.894498825073242,0.8282103538513184,132.08673095703125,8.973283767700195,0.3494103252887726,0.0
577,0,-8.182815551757812,1.043766736984253,1.2926208972930908,-0.014997823163866997,0.049764130264520645,True,False,False,False,261,10.4399995803833,0.2697668671607971,20.059778213500977,0.8183258771896362,113.44066619873047,10.865964889526367,0.028793364763259888,0.0
578,0,-8.898155212402344,0.3580912947654724,1.2924895286560059,-0.08039308339357376,-0.07698940485715866,True,False,False,False,285,11.399999618530273,0.25587573647499084,21.346878051757812,0.8011401295661926,129.28663635253906,11.340933799743652,0.10688114166259766,0.0
579,0,-8.285593032836914,-0.23864470422267914,0.7362092137336731,-0.05943809822201729,0.032829366624355316,True,False,False,False,482,19.279998779296875,0.2580467164516449,20.318246841430664,0.8114523887634277,160.1932373046875,8.308778762817383,0.314218133687973,0.0
580,0,-8.45700454711914,-0.21761558949947357,0.8137699961662292,0.05350438132882118,0.04561569541692734,True,False,False,False,399,15.960000038146973,0.28372761607170105,20.18328285217285,0.8253563642501831,128.8992462158203,8.076394081115723,0.14872124791145325,0.0
581,0,-8.562267303466797,0.7683694362640381,1.004879355430603,-0.07725998014211655,-0.09322157502174377,True,False,False,False,365,14.59999942779541,0.26411789655685425,21.094181060791016,0.7954592108726501,161.552734375,11.065256118774414,0.11269935965538025,0.0
582,0,-8.959981918334961,-0.06347030401229858,1.217622995376587,-0.18093541264533997,-0.04454595595598221,True,False,False,False,322,12.880000114440918,0.23240303993225098,21.599239349365234,0.7944769859313965,147.39779663085938,11.443927764892578,0.1449940800666809,0.0
583,0,-8.316734313964844,0.014904439449310303,1.2472023963928223,-0.08587666600942612,0.03354475274682045,True,False,False,False,286,11.4399995803833,0.24611669778823853,20.578279495239258,0.802629828453064,118.12106323242188,10.325267791748047,0.01760411262512207,0.0
584,0,-8.96950912475586,0.5940833687782288,0.9518744945526123,0.07892079651355743,-0.008620948530733585,True,False,False,False,349,13.960000038146973,0.28115928173065186,20.853382110595703,0.8238284587860107,125.4124755859375,8.983701705932617,0.011334031820297241,0.0
585,0,-8.784065246582031,-0.46249693632125854,1.0474178791046143,0.07391476631164551,-0.021427979692816734,True,False,False,False,313,12.519999504089355,0.2841748893260956,20.44516944885254,0.8310155272483826,121.85939025878906,9.73317813873291,0.3996792137622833,0.0
586,0,-8.20893669128418,1.2405269145965576,0.8712408542633057,0.019978217780590057,0.022784849628806114,True,False,False,False,381,15.239999771118164,0.2986011803150177,20.13276481628418,0.817320704460144,154.832763671875,10.15963077545166,0.3158256709575653,0.0
587,0,-8.062474250793457,1.0147744417190552,0.9585409164428711,0.10383424162864685,-0.09071587026119232,False,True,False,False,45,1.7999999523162842,14.009590148925781,2.800069570541382,5.818974018096924,3.673830509185791,2.0410170555114746,-0.03932276368141174,0.0
588,0,-8.84572982788086,-1.0656671524047852,1.1646974086761475,-0.18206287920475006,0.010160716250538826,True,False,False,False,331,13.239999771118164,0.271666020154953,21.113540649414062,0.8088854551315308,151.35214233398438,11.43143081665039,0.6808677911758423,0.0
589,0,-8.354425430297852,-0.8014713525772095,1.1735637187957764,0.10478518158197403,0.049136530607938766,True,False,False,False,267,10.679999351501465,0.24588339030742645,19.759082794189453,0.8387773633003235,99.82819366455078,9.347209930419922,0.651165246963501,0.0
590,0,-8.85695743560791,0.8987617492675781,0.9511034488677979,-0.08106213063001633,-0.03410371392965317,True,False,False,False,394,15.75999927520752,0.25005269050598145,21.45438575744629,0.7961174845695496,156.23504638671875,9.913392066955566,0.03760284185409546,0.0
591,0,-8.792134284973145,0.4753214120864868,1.1159454584121704,0.02309822477400303,0.10362925380468369,False,True,False,False,52,2.0799999237060547,13.985603332519531,3.464531660079956,4.906482696533203,3.782052516937256,1.8182945251464844,-0.0024137794971466064,0.0
592,0,-8.50719928741455,-0.5925943851470947,0.7614418864250183,-0.014503438957035542,-0.00873603206127882,True,False,False,False,449,17.959999084472656,0.27838918566703796,20.289785385131836,0.823937714099884,164.9772186279297,9.18581485748291,0.6495126485824585,0.0
593,0,-8.169046401977539,-0.7517588138580322,0.807655930519104,-0.09974437206983566,0.03068223036825657,True,False,False,False,446,17.84000015258789,0.28900542855262756,20.115581512451172,0.8145919442176819,165.66749572753906,9.286294937133789,0.6937013864517212,0.0
594,0,-8.721330642700195,-0.9729867577552795,0.7860050797462463,-0.11575591564178467,0.05779124051332474,True,False,False,False,479,19.15999984741211,0.2824672758579254,20.704513549804688,0.8186038732528687,173.88037109375,9.075176239013672,0.6835793256759644,0.0
595,0,-8.836166381835938,0.9029865264892578,1.1195006370544434,-0.09249117970466614,0.1721426397562027,False,True,False,False,57,2.2799999713897705,14.003793716430664,3.5520122051239014,4.8028178215026855,4.0645294189453125,1.7826883792877197,-0.007421940565109253,0.0
596,0,-8.836134910583496,0.5055623054504395,0.7151926159858704,-0.11430013179779053,-0.019171420484781265,True,False,False,False,545,21.799999237060547,0.28536784648895264,21.324462890625,0.7992467284202576,203.04847717285156,9.3141508102417,0.24472585320472717,0.0
597,0,-8.330195426940918,0.6439416408538818,0.930405855178833,0.0707467794418335,0.1318543553352356,False,True,False,False,51,2.0399999618530273,14.035632133483887,2.9385716915130615,5.629439830780029,3.9042253494262695,1.9138360023498535,-0.00019282102584838867,0.0
598,0,-8.783522605895996,-0.15403345227241516,1.112767219543457,-0.06677564978599548,0.16969773173332214,False,True,False,False,54,2.1599998474121094,13.983990669250488,3.420046806335449,4.966075420379639,6.500804424285889,3.009631872177124,-0.0022746622562408447,0.0
599,0,-8.737560272216797,-0.4097023010253906,1.0959820747375488,-0.0002961787977255881,0.08314047008752823,True,False,False,False,313,12.519999504089355,0.28190600872039795,20.55239486694336,0.824353039264679,110.98320007324219,8.864473342895508,0.16023579239845276,0.0
600,0,-8.614084243774414,-0.8334441184997559,1.2991362810134888,-0.07407061755657196,-0.061838191002607346,True,False,False,False,274,10.960000038146973,0.2908135652542114,20.649553298950195,0.815241277217865,135.77081298828125,12.387847900390625,0.6123725175857544,0.0
601,0,-8.706985473632812,1.2111937999725342,1.2122019529342651,0.07703009247779846,0.029335662722587585,False,True,False,False,47,1.8799999952316284,13.964539527893066,3.5369889736175537,4.792088031768799,3.824622869491577,2.0343737602233887,-0.036073893308639526,0.0
602,0,-8.149515151977539,-0.912356972694397,1.2369998693466187,0.041916195303201675,-0.09422063082456589,True,False,False,False,264,10.559999465942383,0.2873059809207916,19.899036407470703,0.8228787779808044,127.76949310302734,12.099384307861328,0.5629554986953735,0.0
603,0,-8.474788665771484,-1.1848082542419434,1.0300157070159912,0.027717724442481995,0.05725685879588127,True,False,False,False,318,12.719999313354492,0.27232107520103455,19.970386505126953,0.8370438814163208,129.9662628173828,10.217473983764648,0.6495116949081421,0.0
604,0,-8.848381042480469,0.3160126507282257,0.8712302446365356,-0.004826448857784271,-0.004863745998591185,True,False,False,False,400,16.0,0.2737869620323181,20.84524154663086,0.8179929256439209,143.39622497558594,8.962264060974121,0.11503872275352478,0.0
605,0,-8.570110321044922,-1.2380565404891968,1.1187841892242432,0.02930474281311035,-0.02660025842487812,True,False,False,False,298,11.920000076293945,0.2517673969268799,20.279050827026367,0.8291783332824707,137.34120178222656,11.521912574768066,0.6157486438751221,0.0
606,0,-8.787679672241211,0.8722060918807983,1.1237585544586182,0.1510218381881714,0.025548677891492844,False,True,False,False,48,1.9199999570846558,14.03253173828125,3.487360954284668,4.877518653869629,3.538597822189331,1.843019723892212,-0.006141573190689087,0.0
607,0,-8.421374320983887,1.0870599746704102,1.1365212202072144,0.004914626479148865,-0.000193909858353436,False,True,False,False,46,1.8399999141693115,14.04278564453125,3.145137310028076,5.2958760261535645,3.934889554977417,2.1385269165039062,-0.0016523897647857666,0.0
608,0,-8.924152374267578,0.2155841886997223,1.2141172885894775,0.02234547771513462,-0.11155187338590622,True,False,False,False,286,11.4399995803833,0.2750360667705536,21.022096633911133,0.8146421909332275,124.80567169189453,10.909586906433105,0.12833479046821594,0.0
609,0,-8.218939781188965,-1.18101167678833,0.8993754386901855,-0.06383869796991348,0.11590223014354706,True,False,False,False,384,15.359999656677246,0.249435693025589,19.86846923828125,0.8284786343574524,149.95169067382812,9.762479782104492,0.6600157022476196,0.0
610,0,-8.427645683288574,-1.088638424873352,1.0584564208984375,0.04375940561294556,-0.14070655405521393,True,False,False,False,310,12.399999618530273,0.2795797288417816,19.975250244140625,0.8341631293296814,132.60147094726562,10.6936674118042,0.5208873748779297,0.0
611,0,-8.128546714782715,-0.8156853914260864,0.7541463375091553,0.0005780574283562601,0.0055321455001831055,True,False,False,False,438,17.520000457763672,0.2731975317001343,19.830371856689453,0.824419379234314,169.49490356445312,9.674365997314453,0.6589950323104858,0.0
612,0,-8.794934272766113,0.7979246973991394,1.117100477218628,0.07388584315776825,-0.1356711983680725,True,False,False,False,302,12.079999923706055,0.2632204592227936,20.97188949584961,0.811244547367096,124.28522491455078,10.288512229919434,0.04612603783607483,0.0
613,0,-8.044957160949707,-0.44472938776016235,1.2060964107513428,-0.06433016806840897,0.031139543280005455,True,False,False,False,285,11.399999618530273,0.2747865617275238,20.010610580444336,0.8121157884597778,116.42254638671875,10.212504386901855,0.4024159610271454,0.0
614,0,-8.549322128295898,-1.067676067352295,0.772921621799469,0.037944596260786057,-0.1217130497097969,True,False,False,False,425,17.0,0.2961311936378479,20.035118103027344,0.8376651406288147,165.2609100341797,9.721229553222656,0.509796142578125,0.0
615,0,-8.412156105041504,-1.2421058416366577,1.245450496673584,0.00984349474310875,0.03639625012874603,True,False,False,False,265,10.59999942779541,0.25064215064048767,19.90554428100586,0.8368375897407532,118.12411499023438,11.14378547668457,0.625757098197937,0.0
616,0,-8.017560958862305,0.9443119168281555,1.2134616374969482,0.11500431597232819,0.025225592777132988,True,False,False,False,256,10.239999771118164,0.29223695397377014,19.59865951538086,0.8288594484329224,104.08728790283203,10.164774894714355,0.049129366874694824,0.0
617,0,-8.4686918258667,0.4796674847602844,1.0332329273223877,0.021652575582265854,0.009183748625218868,True,False,False,False,327,13.079999923706055,0.25645557045936584,20.501689910888672,0.8133705258369446,122.18280029296875,9.341193199157715,0.0038527250289916992,0.0
618,0,-8.997048377990723,-1.200644850730896,0.7900445461273193,-0.035831037908792496,-0.04768216982483864,True,False,False,False,450,18.0,0.2791833281517029,20.723480224609375,0.8318194150924683,187.3101043701172,10.406116485595703,0.5988814830780029,0.0
619,0,-8.397866249084473,0.6409949064254761,0.7091594934463501,-0.019818948581814766,-0.02117176726460457,True,False,False,False,492,19.68000030517578,0.26732200384140015,20.62507438659668,0.8053314089775085,176.03443908691406,8.944839477539062,0.031340211629867554,0.0
620,0,-8.291011810302734,-0.302833616733551,1.297611117362976,0.17234334349632263,-0.09162411838769913,True,False,False,False,242,9.679999351501465,0.2591504156589508,20.182159423828125,0.817243754863739,105.3488540649414,10.883147239685059,0.2707314193248749,0.0
621,0,-8.670119285583496,-0.7032548189163208,1.1399437189102173,-0.003576192306354642,0.14654095470905304,True,False,False,False,299,11.960000038146973,0.2476251721382141,20.359054565429688,0.829336941242218,102.74256134033203,8.59051513671875,0.3668259084224701,0.0
622,0,-8.214343070983887,0.4669596254825592,0.7191314101219177,-0.04630217328667641,-0.08230061084032059,True,False,False,False,492,19.68000030517578,0.295438677072525,20.452905654907227,0.802862286567688,197.5203857421875,10.036604881286621,0.2186635434627533,0.0
623,0,-8.083996772766113,0.36341384053230286,0.967162013053894,-0.01892182230949402,-0.04027928039431572,True,False,False,False,352,14.079999923706055,0.284793883562088,20.214847564697266,0.8057433366775513,140.9209442138672,10.008589744567871,0.07305672764778137,0.0
624,0,-8.886144638061523,0.5975806713104248,0.819570004940033,-0.06898459047079086,-0.001956728519871831,True,False,False,False,452,18.079999923706055,0.25474539399147034,21.192296981811523,0.8067277073860168,161.93344116210938,8.95649528503418,0.10312741994857788,0.0
625,0,-8.163780212402344,-0.9011387825012207,0.9581910967826843,-0.11394958943128586,0.09313879907131195,True,False,False,False,373,14.920000076293945,0.2677062451839447,19.984819412231445,0.8200288414955139,137.13778686523438,9.191540718078613,0.6821780204772949,0.0
626,0,-8.062817573547363,-0.6892898678779602,1.0787124633789062,-0.023376353085041046,-0.059386298060417175,True,False,False,False,313,12.519999504089355,0.2775596082210541,19.981355667114258,0.8146171569824219,147.97610473632812,11.819178581237793,0.6256922483444214,0.0
627,0,-8.996882438659668,-0.4030124843120575,0.9448180794715881,-0.0011059712851420045,-0.0906924158334732,True,False,False,False,369,14.75999927520752,0.26019296050071716,20.839675903320312,0.8254218697547913,149.20053100585938,10.108437538146973,0.5608677864074707,0.0
628,0,-8.362923622131348,-0.1574062556028366,1.2111705541610718,-0.05717475712299347,-0.15141485631465912,True,False,False,False,290,11.59999942779541,0.2784801721572876,20.440155029296875,0.8103489279747009,128.2374267578125,11.054950714111328,0.3433801233768463,0.0
629,0,-8.62039566040039,0.39435118436813354,1.2157905101776123,-0.01684478111565113,-0.0025977282784879208,True,False,False,False,287,11.479999542236328,0.2376236915588379,20.77613067626953,0.8098205327987671,119.44527435302734,10.404641151428223,0.022706925868988037,0.0
630,0,-8.210455894470215,0.7027007341384888,0.7093120217323303,-0.14196594059467316,0.04910092055797577,True,False,False,False,554,22.15999984741211,0.29296162724494934,20.901744842529297,0.7858303785324097,185.40750122070312,8.366765022277832,0.013500630855560303,0.0
631,0,-8.741724967956543,-0.35076791048049927,0.7757641673088074,-0.1673971265554428,-0.03027808666229248,True,False,False,False,518,20.719999313354492,0.2838059067726135,21.19866371154785,0.7993566989898682,213.04989624023438,10.282331466674805,0.5938495397567749,0.0
632,0,-8.440406799316406,-0.012447312474250793,0.7029763460159302,-0.06910014152526855,0.052960578352212906,True,False,False,False,517,20.68000030517578,0.29205822944641113,20.557395935058594,0.8094610571861267,166.8398895263672,8.067692756652832,0.1349605917930603,0.0
633,0,-8.481832504272461,0.04313245415687561,1.0609939098358154,-0.017097346484661102,-0.05028296262025833,True,False,False,False,326,13.039999961853027,0.2846253216266632,20.566144943237305,0.8111334443092346,138.31944274902344,10.607318878173828,0.12458387017250061,0.0
634,0,-8.683094024658203,-1.234289526939392,0.7162293195724487,-0.12233363091945648,-0.08357138186693192,True,False,False,False,541,21.639999389648438,0.2779126465320587,20.858047485351562,0.8115509748458862,239.48040771484375,11.06656265258789,0.6412712335586548,0.0
635,0,-8.127015113830566,0.8162044286727905,1.1522053480148315,0.020762719213962555,0.09716519713401794,False,True,False,False,41,1.6399999856948853,13.994874000549316,2.8362843990325928,5.7635393142700195,3.93563175201416,2.399775505065918,-0.009518712759017944,0.0
636,0,-8.247286796569824,-1.0486663579940796,1.2545650005340576,0.13045194745063782,-0.0025176990311592817,True,False,False,False,246,9.84000015258789,0.2791960835456848,19.60441780090332,0.8406314253807068,112.02680206298828,11.38483715057373,0.6013476848602295,0.0
637,0,-8.21133804321289,0.2627183496952057,0.9912689328193665,-0.0008722639759071171,-0.0015714634209871292,True,False,False,False,340,13.59999942779541,0.264506995677948,20.21253204345703,0.8120409846305847,129.2174072265625,9.501280784606934,0.07123085856437683,0.0
638,0,-8.472359657287598,1.0399036407470703,0.758100688457489,0.13222180306911469,-0.10099244117736816,False,True,False,False,64,2.559999942779541,13.99859619140625,3.3232603073120117,5.0264458656311035,3.8021719455718994,1.485223412513733,-0.0064811110496521,0.0
639,0,-8.265198707580566,0.15070170164108276,1.0243806838989258,-0.02756296843290329,-0.01440854649990797,True,False,False,False,336,13.4399995803833,0.2939820885658264,20.347707748413086,0.8092250823974609,133.1602020263672,9.907752990722656,0.09065234661102295,0.0
