goal_reached,collision,out_of_bounds,time_out,episode_steps,duration_s,final_distance_to_goal_m,path_length_m,trajectory_efficiency,command_variation_mps,command_variation_rate_mps2,min_clearance_m,mean_residual_mps
True,False,False,False,441,17.639999389648438,0.27241846919059753,19.2305965423584,0.8684078454971313,132.5560760498047,7.514516830444336,0.33659669756889343,0.10849837958812714
True,False,False,False,441,17.639999389648438,0.27241846919059753,19.2305965423584,0.8684078454971313,132.5560760498047,7.514516830444336,0.33659669756889343,0.10849837958812714
True,False,False,False,441,17.639999389648438,0.27241846919059753,19.2305965423584,0.8684078454971313,132.5560760498047,7.514516830444336,0.33659669756889343,0.10849837958812714
True,False,False,False,441,17.639999389648438,0.27241846919059753,19.2305965423584,0.8684078454971313,132.5560760498047,7.514516830444336,0.33659669756889343,0.10849837958812714
True,False,False,False,441,17.639999389648438,0.27241846919059753,19.2305965423584,0.8684078454971313,132.5560760498047,7.514516830444336,0.33659669756889343,0.10849837958812714
True,False,False,False,441,17.639999389648438,0.27241846919059753,19.2305965423584,0.8684078454971313,132.5560760498047,7.514516830444336,0.33659669756889343,0.10849837958812714
True,False,False,False,441,17.639999389648438,0.27380305528640747,19.230836868286133,0.8683969974517822,132.5556182861328,7.514491081237793,0.33867189288139343,0.10847952961921692
True,False,False,False,441,17.639999389648438,0.27380305528640747,19.230836868286133,0.8683969974517822,132.5556182861328,7.514491081237793,0.33867189288139343,0.10847952961921692
True,False,False,False,441,17.639999389648438,0.27380305528640747,19.230836868286133,0.8683969974517822,132.5556182861328,7.514491081237793,0.33867189288139343,0.10847952961921692
True,False,False,False,441,17.639999389648438,0.27380305528640747,19.230836868286133,0.8683969974517822,132.5556182861328,7.514491081237793,0.33867189288139343,0.10847952961921692
True,False,False,False,441,17.639999389648438,0.27380305528640747,19.230836868286133,0.8683969974517822,132.5556182861328,7.514491081237793,0.33867189288139343,0.10847952961921692
True,False,False,False,441,17.639999389648438,0.27298691868782043,19.231361389160156,0.8683733344078064,132.55612182617188,7.514519691467285,0.33851930499076843,0.10850819200277328
True,False,False,False,441,17.639999389648438,0.27298691868782043,19.231361389160156,0.8683733344078064,132.55612182617188,7.514519691467285,0.33851930499076843,0.10850819200277328
True,False,False,False,441,17.639999389648438,0.27301713824272156,19.231300354003906,0.8683760166168213,132.55613708496094,7.514520645141602,0.33848878741264343,0.1085074320435524
True,False,False,False,441,17.639999389648438,0.27301713824272156,19.231300354003906,0.8683760166168213,132.55613708496094,7.514520645141602,0.33848878741264343,0.1085074320435524
True,False,False,False,441,17.639999389648438,0.2730548083782196,19.23129653930664,0.8683762550354004,132.55612182617188,7.514519691467285,0.33848878741264343,0.10850784182548523
True,False,False,False,441,17.639999389648438,0.2730548083782196,19.23129653930664,0.8683762550354004,132.55612182617188,7.514519691467285,0.33848878741264343,0.10850784182548523
True,False,False,False,441,17.639999389648438,0.27301713824272156,19.231300354003906,0.8683760166168213,132.55613708496094,7.514520645141602,0.33848878741264343,0.1085074320435524
True,False,False,False,441,17.639999389648438,0.27301713824272156,19.231300354003906,0.8683760166168213,132.55613708496094,7.514520645141602,0.33848878741264343,0.1085074320435524
True,False,False,False,441,17.639999389648438,0.27298691868782043,19.231361389160156,0.8683733344078064,132.55612182617188,7.514519691467285,0.33851930499076843,0.10850819200277328
True,False,False,False,441,17.639999389648438,0.27298691868782043,19.231361389160156,0.8683733344078064,132.55612182617188,7.514519691467285,0.33851930499076843,0.10850819200277328
True,False,False,False,441,17.639999389648438,0.27380305528640747,19.230836868286133,0.8683969974517822,132.5556182861328,7.514491081237793,0.33867189288139343,0.10847952961921692
True,False,False,False,441,17.639999389648438,0.27380305528640747,19.230836868286133,0.8683969974517822,132.5556182861328,7.514491081237793,0.33867189288139343,0.10847952961921692
True,False,False,False,441,17.639999389648438,0.27380305528640747,19.230836868286133,0.8683969974517822,132.5556182861328,7.514491081237793,0.33867189288139343,0.10847952961921692
True,False,False,False,441,17.639999389648438,0.27380305528640747,19.230836868286133,0.8683969974517822,132.5556182861328,7.514491081237793,0.33867189288139343,0.10847952961921692
True,False,False,False,441,17.639999389648438,0.27380305528640747,19.230836868286133,0.8683969974517822,132.5556182861328,7.514491081237793,0.33867189288139343,0.10847952961921692
True,False,False,False,441,17.639999389648438,0.27241846919059753,19.2305965423584,0.8684078454971313,132.5560760498047,7.514516830444336,0.33659669756889343,0.10849837958812714
True,False,False,False,441,17.639999389648438,0.27241846919059753,19.2305965423584,0.8684078454971313,132.5560760498047,7.514516830444336,0.33659669756889343,0.10849837958812714
True,False,False,False,441,17.639999389648438,0.27241846919059753,19.2305965423584,0.8684078454971313,132.5560760498047,7.514516830444336,0.33659669756889343,0.10849837958812714
True,False,False,False,441,17.639999389648438,0.27241846919059753,19.2305965423584,0.8684078454971313,132.5560760498047,7.514516830444336,0.33659669756889343,0.10849837958812714
True,False,False,False,441,17.639999389648438,0.27241846919059753,19.2305965423584,0.8684078454971313,132.5560760498047,7.514516830444336,0.33659669756889343,0.10849837958812714
True,False,False,False,441,17.639999389648438,0.27241846919059753,19.2305965423584,0.8684078454971313,132.5560760498047,7.514516830444336,0.33659669756889343,0.10849837958812714
True,False,False,False,441,17.639999389648438,0.27241846919059753,19.2305965423584,0.8684078454971313,132.5560760498047,7.514516830444336,0.33659669756889343,0.10849837958812714
True,False,False,False,441,17.639999389648438,0.27241846919059753,19.2305965423584,0.8684078454971313,132.5560760498047,7.514516830444336,0.33659669756889343,0.10849837958812714
True,False,False,False,441,17.639999389648438,0.27241846919059753,19.2305965423584,0.8684078454971313,132.5560760498047,7.514516830444336,0.33659669756889343,0.10849837958812714
True,False,False,False,441,17.639999389648438,0.27241846919059753,19.2305965423584,0.8684078454971313,132.5560760498047,7.514516830444336,0.33659669756889343,0.10849837958812714
True,False,False,False,441,17.639999389648438,0.27241846919059753,19.2305965423584,0.8684078454971313,132.5560760498047,7.514516830444336,0.33659669756889343,0.10849837958812714
True,False,False,False,441,17.639999389648438,0.27241846919059753,19.2305965423584,0.8684078454971313,132.5560760498047,7.514516830444336,0.33659669756889343,0.10849837958812714
True,False,False,False,441,17.639999389648438,0.27380305528640747,19.230836868286133,0.8683969974517822,132.5556182861328,7.514491081237793,0.33867189288139343,0.10847952961921692
True,False,False,False,441,17.639999389648438,0.27380305528640747,19.230836868286133,0.8683969974517822,132.5556182861328,7.514491081237793,0.33867189288139343,0.10847952961921692
True,False,False,False,441,17.639999389648438,0.27380305528640747,19.230836868286133,0.8683969974517822,132.5556182861328,7.514491081237793,0.33867189288139343,0.10847952961921692
True,False,False,False,441,17.639999389648438,0.27380305528640747,19.230836868286133,0.8683969974517822,132.5556182861328,7.514491081237793,0.33867189288139343,0.10847952961921692
True,False,False,False,441,17.639999389648438,0.27380305528640747,19.230836868286133,0.8683969974517822,132.5556182861328,7.514491081237793,0.33867189288139343,0.10847952961921692
True,False,False,False,441,17.639999389648438,0.27298691868782043,19.231361389160156,0.8683733344078064,132.55612182617188,7.514519691467285,0.33851930499076843,0.10850819200277328
True,False,False,False,441,17.639999389648438,0.27298691868782043,19.231361389160156,0.8683733344078064,132.55612182617188,7.514519691467285,0.33851930499076843,0.10850819200277328
True,False,False,False,441,17.639999389648438,0.27301713824272156,19.231300354003906,0.8683760166168213,132.55613708496094,7.514520645141602,0.33848878741264343,0.1085074320435524
True,False,False,False,441,17.639999389648438,0.27301713824272156,19.231300354003906,0.8683760166168213,132.55613708496094,7.514520645141602,0.33848878741264343,0.1085074320435524
True,False,False,False,441,17.639999389648438,0.2730548083782196,19.23129653930664,0.8683762550354004,132.55612182617188,7.514519691467285,0.33848878741264343,0.10850784182548523
