goal_reached,collision,out_of_bounds,time_out,episode_steps,duration_s,final_distance_to_goal_m,path_length_m,trajectory_efficiency,command_variation_mps,command_variation_rate_mps2,min_clearance_m,mean_residual_mps
True,False,False,False,428,17.119998931884766,0.29255029559135437,19.88496971130371,0.837507963180542,148.82557678222656,8.693083763122559,0.33481404185295105,0.0
True,False,False,False,462,18.479999542236328,0.2654196321964264,20.865154266357422,0.7995089292526245,175.10137939453125,9.475183486938477,0.33819887042045593,0.0
True,False,False,False,472,18.8799991607666,0.28791484236717224,20.22869300842285,0.8284626603126526,165.71005249023438,8.777015686035156,0.43558046221733093,0.0
True,False,False,False,486,19.439998626708984,0.2787055969238281,21.138805389404297,0.7873656153678894,212.15037536621094,10.9130859375,0.43485376238822937,0.0
True,False,False,False,492,19.68000030517578,0.29505276679992676,20.257047653198242,0.8231499195098877,179.31507873535156,9.111538887023926,0.33510515093803406,0.0
True,False,False,False,502,20.079999923706055,0.2836240828037262,21.286651611328125,0.7934424877166748,203.86795043945312,10.152786254882812,0.3316976726055145,0.0
True,False,False,False,516,20.639999389648438,0.26557686924934387,19.554113388061523,0.842790961265564,173.63548278808594,8.412571907043457,0.4370870292186737,0.0
True,False,False,False,529,21.15999984741211,0.27753955125808716,20.23552703857422,0.8222348093986511,182.34231567382812,8.617311477661133,0.43793126940727234,0.0
True,False,False,False,530,21.19999885559082,0.28696581721305847,19.785701751708984,0.8415848016738892,182.06011962890625,8.58774185180664,0.3373825252056122,0.0
True,False,False,False,534,21.35999870300293,0.28798696398735046,22.742719650268555,0.7305111289024353,221.10531616210938,10.351372718811035,0.33662721514701843,0.0
True,False,False,False,544,21.760000228881836,0.2972145080566406,20.727846145629883,0.8169068098068237,192.6086883544922,8.851502418518066,0.4382278621196747,0.0
True,False,False,False,545,21.799999237060547,0.27019545435905457,20.006805419921875,0.8457080125808716,182.06011962890625,8.3513822555542,0.3365900218486786,0.0
True,False,False,False,555,22.19999885559082,0.27162760496139526,19.609664916992188,0.843078076839447,199.64598083496094,8.993062973022461,0.3374921977519989,0.0
True,False,False,False,633,25.31999969482422,0.2796705961227417,21.805469512939453,0.7693496942520142,274.5651550292969,10.843805313110352,0.4376079738140106,0.0
True,False,False,False,454,18.15999984741211,0.25991448760032654,19.894634246826172,0.8318362236022949,154.69216918945312,8.518291473388672,0.33447954058647156,0.0
True,False,False,False,455,18.19999885559082,0.29931795597076416,19.66780662536621,0.8511996269226074,152.92945861816406,8.402717590332031,0.337567538022995,0.0
